Time [s],Packet ID,MOSI,MISO
1.583678083333333,0,0x31,
1.583687166666667,0,0x0A,
1.583696250000000,0,0x53,
1.583705333333333,0,0x31,
1.583714416666667,0,0x32,
1.583723500000000,0,0x33,
1.583732500000000,0,0x30,
1.583741583333333,0,0x36,
1.583750666666667,0,0x32,
1.583759750000000,0,0x43,
1.583768833333333,0,0x33,
1.583777833333333,0,0x39,
1.583786916666667,0,0x32,
1.583796000000000,0,0x39,
1.583805083333333,0,0x30,
1.583814166666667,0,0x30,
1.583823166666667,0,0x30,
1.583832250000000,0,0x31,
1.583841333333333,0,0x39,
1.583850416666667,0,0x31,
1.583859500000000,0,0x33,
1.583868500000000,0,0x46,
1.583877583333333,0,0x30,
1.583886666666667,0,0x30,
1.583895750000000,0,0x31,
1.583904833333333,0,0x43,
1.583913833333333,0,0x38,
1.583922916666667,0,0x31,
1.583932000000000,0,0x33,
1.583941083333333,0,0x46,
1.583950166666667,0,0x30,
1.583959250000000,0,0x30,
1.583968333333333,0,0x31,
1.583977333333333,0,0x43,
1.583986416666667,0,0x32,
1.583995500000000,0,0x46,
1.584004583333333,0,0x38,
1.584013666666667,0,0x39,
1.584022666666667,0,0x30,
1.584031750000000,0,0x30,
1.584040833333333,0,0x31,
1.584049916666667,0,0x43,
1.584059000000000,0,0x34,
1.584068000000000,0,0x30,
1.584077083333333,0,0x39,
1.584086166666667,0,0x44,
1.584095250000000,0,0x46,
1.584104333333333,0,0x45,
1.584113333333333,0,0x44,
1.584122416666667,0,0x30,
1.584131500000000,0,0x38,
1.584140583333333,0,0x31,
1.584149666666667,0,0x33,
1.584158666666667,0,0x46,
1.584167750000000,0,0x30,
1.584176833333333,0,0x30,
1.584185916666667,0,0x30,
1.584195000000000,0,0x38,
1.584204083333333,0,0x33,
1.584213166666667,0,0x39,
1.584222166666667,0,0x32,
1.584231250000000,0,0x39,
1.584240333333333,0,0x30,
1.584249416666667,0,0x30,
1.584258500000000,0,0x31,
1.584267500000000,0,0x44,
1.584276583333333,0,0x33,
1.584285666666667,0,0x39,
1.584294750000000,0,0x34,
1.584303833333333,0,0x30,
1.584312833333333,0,0x30,
1.584321916666667,0,0x30,
1.584331000000000,0,0x30,
1.584340083333333,0,0x30,
1.584349166666667,0,0x34,
1.584358166666667,0,0x30,
1.584367250000000,0,0x0A,
1.584376333333333,0,0x53,
1.584385416666667,0,0x31,
1.584394500000000,0,0x31,
1.584403583333333,0,0x42,
1.584412583333333,0,0x30,
1.584421666666667,0,0x36,
1.584430750000000,0,0x34,
1.584439833333333,0,0x43,
1.584448916666667,0,0x39,
1.584458000000000,0,0x39,
1.584467000000000,0,0x34,
1.584476083333333,0,0x39,
1.584485166666667,0,0x30,
1.584494250000000,0,0x30,
1.584503333333333,0,0x30,
1.584512333333333,0,0x30,
1.584521416666667,0,0x36,
1.584530500000000,0,0x30,
1.584539583333333,0,0x30,
1.584548666666667,0,0x30,
1.584557666666667,0,0x30,
1.584566750000000,0,0x30,
1.584575833333333,0,0x30,
1.584584916666667,0,0x30,
1.584594000000000,0,0x33,
1.584603000000000,0,0x39,
1.584612083333333,0,0x37,
1.584621166666667,0,0x46,
1.584630250000000,0,0x30,
1.584639333333333,0,0x30,
1.584648416666667,0,0x33,
1.584657500000000,0,0x30,
1.584666500000000,0,0x38,
1.584675583333333,0,0x33,
1.584684666666667,0,0x45,
1.584693750000000,0,0x42,
1.584708583333333,0,0x46,
1.584717666666667,0,0x46,
1.584726750000000,0,0x46,
1.584735833333333,0,0x43,
1.584744833333333,0,0x37,
1.584753916666667,0,0x44,
1.584763000000000,0,0x36,
1.584772083333333,0,0x31,
1.584781166666667,0,0x35,
1.584790250000000,0,0x42,
1.584799333333333,0,0x37,
1.584808333333333,0,0x38,
1.584817416666667,0,0x34,
1.584826500000000,0,0x45,
1.584835583333333,0,0x38,
1.584844666666667,0,0x30,
1.584853666666667,0,0x30,
1.584862750000000,0,0x30,
1.584871833333333,0,0x32,
1.584880916666667,0,0x30,
1.584890000000000,0,0x36,
1.584899000000000,0,0x30,
1.584908083333333,0,0x0A,
1.584917166666667,0,0x53,
1.584926250000000,0,0x35,
1.584935333333333,0,0x30,
1.584944333333333,0,0x33,
1.584953416666667,0,0x30,
1.584962500000000,0,0x30,
1.584971583333333,0,0x30,
1.584980666666667,0,0x43,
1.584989750000000,0,0x46,
1.584998750000000,0,0x30,
end
